Actinobacillus,Actinomyces,Aggregatibacter,Alkalibacterium,Atopobium,Bacillus,Bacteroides,Bulleidia,Campylobacter,Capnocytophaga,Catonella,Chryseobacterium,Corynebacterium,Defluvibacter,Dialister,Fusobacterium,Gemella,Granulicatella,Haemophilus,Halomonas,Helicobacter,Herbaspirillum,Janthinobacterium,Kingella,Lautropia,Leptotrichia,Luteibacter,Marinilactibacillus,Microbacterium,Micrococcus,Mogibacterium,Moryella,Neisseria,Nesterenkonia,Ochrobactrum,Oribacterium,Other,Paracoccus,Parvimonas,Pedobacter,Peptostreptococcus,Porphyromonas,Prevotella,Propionibacterium,Pseudomonas,Psychrobacter,Rothia,Selenomonas,Shewanella,Sphingomonas,Staphylococcus,Stenotrophomonas,Streptococcus,TG5,Tannerella,Thiobacillus,Treponema,Unclassified,Veillonella,[Prevotella],Helicobacter_Pylori
1.1352944,2.1148963,-0.031048845,2.570631,1.0380003,0.60416293,1.9411943,1.7763789,0.8321054,1.4288151,-0.47358915,0.21097904,0.46199408,-0.112202235,0.33509946,3.3807173,1.9969828,3.4694796,2.8860624,1.0260592,6.5745254,-0.3832001,-0.0010902616,-0.49343306,0.15691951,1.1921005,-0.27185136,0.61282474,1.9011205,-0.50529593,-0.0498803,1.3234129,3.8306386,0.65115815,-0.60774195,1.559532,1.4199238,-0.40450355,1.2249806,1.9116834,0.8167233,3.000015,4.4160786,-0.16440491,0.78494877,0.052779995,2.2907484,0.1041432,-0.10257245,-0.31489635,1.7538975,1.9034271,5.7679586,0.26210397,0.87136734,-0.11749595,1.6900058,5.529508,3.1141257,3.8147414,1
-0.23795825,4.9830594,-0.4846614,4.6190863,2.8776743,0.69514054,4.4148965,2.5454853,1.5050519,-0.18959828,-0.5077692,-0.12193427,0.6976591,-0.62548596,0.015966175,2.0467565,-0.22640012,4.814056,2.0151248,-0.465846,8.219573,-0.051655736,-0.26794764,0.13763073,-0.2110217,3.3703127,-0.43731305,-0.4745383,1.0598626,-0.22815353,1.5617934,0.5191999,2.2360673,-0.099957936,0.22380777,1.6601847,3.2080486,0.052951768,0.36757717,3.7566445,0.12241766,1.1803883,5.6058817,0.9795911,0.5104998,-0.525527,2.496005,2.775302,1.005114,0.12465042,-0.62268716,2.883485,5.144673,0.2188976,0.6014993,0.034912564,-0.18699181,5.3204827,4.271662,5.184619,1
0.26968944,4.775792,-0.13832551,3.7379289,1.7406261,0.6605511,4.368922,1.9208926,2.611561,0.6797053,-0.3033168,0.04097045,0.99787754,-0.75766647,-0.54605025,1.5054265,0.7732266,5.629548,4.390148,0.7787835,5.7072415,0.6299227,-0.4820397,0.48327628,-0.0044840435,3.1720438,-1.0249407,-0.47014508,-0.12975815,-0.6021766,1.9501972,2.1511261,4.722762,0.15752709,-0.22214669,1.3089273,3.3791888,-0.121264234,-0.025199331,2.5314405,1.5857371,4.079446,7.0725746,1.5851847,0.3559269,-0.46340823,4.642581,2.129436,0.1783208,-0.5869435,0.70654005,2.8107965,6.8716583,-0.981971,0.25279137,-0.45725173,-0.16062012,5.9511933,5.4620514,5.277654,1
-0.4669248,6.043052,1.7344282,2.1515362,4.217953,-0.7272265,1.4385514,3.4547772,3.4521308,3.454003,0.68942404,-0.46781403,0.6194981,-0.8634601,2.7256942,5.31247,3.3925815,4.729882,3.9980855,0.27038282,5.6637654,-0.64714,-0.58864135,0.86218923,1.7078578,3.90327,-0.5340654,0.43037146,0.94119817,-0.12987266,2.7915993,2.2995365,1.546919,0.31931588,-0.92393816,4.4319234,1.5417252,-0.65343654,2.821506,0.7358773,0.5224221,2.9191508,7.153175,0.510388,0.5340516,-0.38060725,4.000998,3.7821858,-0.4190738,0.44871867,-1.0577781,0.9520851,5.5368867,1.0888839,3.0888314,0.4002528,4.3980117,5.425386,6.0041857,3.3155558,1
-0.1614439,2.9768498,0.610964,2.450716,0.9384214,-0.8893782,3.0279045,1.8910593,2.1228976,-0.37005544,-0.6998786,0.20369068,1.0204133,0.4133685,-0.136351,1.2695476,0.13462892,3.3526778,0.7247434,-0.55514705,8.559689,-0.7315182,1.057116,0.03747048,0.20564638,2.4091647,-0.9002526,-1.0283017,1.1205716,-0.74905896,1.3109398,0.8908644,3.0696497,-0.5502849,0.33307207,0.22699335,1.9259629,-0.22483382,0.21341729,1.7172487,0.8754196,1.2905133,4.9009633,-0.39673012,0.9572545,-0.3282957,1.7684721,0.73603994,-0.87462765,-0.5905604,0.29331684,2.0910878,5.8738904,1.3841312,-0.22722076,-0.78227407,0.0027528733,4.0581536,3.0816712,1.3853024,1
-0.7758048,2.489581,-0.8822096,3.1318924,2.7260928,-0.40590423,3.517792,3.494126,1.2408606,0.737201,-0.77536833,-0.0251343,-0.36313424,-0.16394778,1.0825486,2.6949937,0.35874054,3.6349869,0.7446019,-0.68231905,8.651751,-0.43741295,0.36040983,-0.23925447,-0.617224,1.7808132,-0.43532434,-0.8537122,0.60679877,-0.22236553,0.61197054,1.2239554,1.402791,-0.50612307,-0.031425513,1.5210036,2.250244,-0.21697967,1.6037463,2.7446997,0.30666015,0.30931574,5.171743,-0.19103009,0.44142446,0.09614781,2.2027423,0.51139724,-0.289218,-0.15147397,0.33647043,1.6659482,4.6699057,0.20621523,-0.04450238,0.059340116,1.7469134,4.469712,3.183893,3.5443783,1
-0.7486791,3.7087793,-0.9501945,1.6656194,4.1039977,-0.990385,1.864135,2.8945973,0.5137291,3.9456763,-0.30010957,-0.60430264,-0.6670647,-0.37464583,2.9904156,5.5448594,3.8508596,3.679557,3.3498828,-0.3838523,8.265525,-0.7876095,-0.20279075,-0.26105335,-0.0629916,3.0647712,-0.92422074,0.8312015,-0.4364379,0.24299407,0.72652096,1.7178321,1.5844474,-0.59495157,-0.890691,3.2684612,1.3211573,-0.444406,3.040818,0.92205507,1.6475527,1.5784435,6.876964,0.24825564,1.160665,-0.19613881,3.112916,-0.10112518,-1.1544979,-0.19279444,0.6076291,0.890428,5.3672123,-0.45203745,3.0220225,-0.22393067,4.4487963,4.6300154,5.6254144,3.170332,1
0.11169401,6.0585766,0.7118323,2.962203,3.3808742,-0.07655943,3.8507755,3.2652473,2.8961844,3.1048558,1.2450885,-0.7852639,1.7613368,-1.1463387,2.1043992,3.6116374,1.3161242,5.334668,4.245198,-0.016376432,5.5220165,0.78997374,-0.5401964,0.46516922,0.39226636,3.4263368,-0.9918684,-0.50177276,0.5124152,-0.50287163,1.7632596,2.6206028,2.5526578,0.46127522,-0.5847547,3.7708344,1.733371,-0.22279768,0.8785536,2.4717524,1.2766695,2.3747997,6.8000255,0.7298475,0.01000118,-1.0098944,4.1548867,3.2161252,-0.3359368,0.27434307,-0.67467374,1.5408068,5.7861304,0.3013394,1.5967648,-0.11740683,2.258204,5.014172,5.63166,5.598014,1
-0.4980058,5.194163,0.46140403,2.588295,2.9169881,-0.83839124,3.521471,4.0015116,3.107938,1.7080275,-0.77900404,-0.039727654,1.2440709,0.09261409,-0.4401755,2.0865002,2.538163,5.2026296,2.7477856,0.8476496,7.6933246,-0.5835433,-0.4816518,1.1372896,-0.85983574,3.4846215,-1.1868184,-0.902124,-0.56261975,-0.7702988,2.125813,1.2534288,4.4838824,0.124731205,-0.6093023,1.3437009,2.633865,0.20773607,-0.16053578,2.018811,1.7154549,4.0504375,7.2351966,0.6187377,-0.5414275,-0.26082528,4.3933663,0.50586665,0.63298815,-0.42888156,-0.045715164,0.77959013,6.8520064,0.78658205,1.5731347,-0.51652724,0.2853723,4.802544,5.491445,4.5054946,1
-0.7557428,5.6907578,0.21090645,1.5488403,4.1161833,-1.025633,2.701602,3.7907326,2.7687933,3.025331,0.6440915,-0.6373081,0.098887324,-0.18076932,2.6489995,4.6589375,2.3850322,3.7221503,2.2070594,0.014954158,6.799694,-0.18062025,-0.18315457,0.57753843,0.026572876,3.6364486,-0.8372958,-0.58525753,-0.6625468,0.37119374,2.3538916,2.131904,-0.08587738,-0.34902602,-0.66312945,4.167203,1.5384066,-0.60405254,2.6470773,0.8709913,0.5571904,0.48935258,7.229046,0.34247392,0.7945062,-0.41369107,3.4129565,2.5143719,-0.6855031,-0.008750867,-0.89548457,0.7884286,5.1570706,0.24355876,2.8454845,0.34282753,3.8477077,3.971733,5.6268086,4.275662,1
-0.22605392,3.0065138,-0.38247654,1.5416441,2.6989286,-0.98233974,1.636826,2.4530523,1.6635401,2.789274,0.1491795,-0.45858687,0.7319327,-0.29259184,1.8558881,4.6169534,2.5947914,2.8385718,1.595777,-0.6073806,8.229363,-0.7464932,-0.17690985,-0.6069711,1.6369771,1.6843243,-0.50591433,0.01033187,-0.12468605,-0.060357656,1.6954517,0.73892707,0.59386235,-0.29545876,-0.21541464,2.3965497,0.86351424,-0.9568526,2.885241,1.1324693,0.30342135,0.8758261,5.9099774,-0.04085533,0.0803764,-0.035491,2.3630962,1.3786985,-0.9213421,-0.36034915,0.24444066,1.4365696,5.7618732,-0.28949845,2.7225244,0.6888739,2.0242653,4.6735363,4.746373,2.5520205,1
-0.11403302,1.6831324,-0.92936957,3.3266988,2.4065423,-0.07438034,4.3377423,-0.025222654,-0.3427615,-1.1336284,-0.39285594,1.4280888,-0.12875916,-0.785777,-0.91014177,0.5097896,-0.0678624,1.9805368,-0.32696363,-0.90231234,9.4264,-0.89728147,0.18249196,-0.75717705,-0.7218708,0.81297815,0.34367186,-1.0726793,2.27894,0.45285863,-0.55038255,-0.86344695,1.0823054,-0.8076944,0.27205893,0.74889696,2.821893,-0.14644803,-0.0897214,2.9960978,-0.2998417,0.36861774,1.8238294,0.69716734,1.7684935,-0.16996552,0.42006126,-0.26496518,0.63540566,-0.6599949,0.3755921,1.7644196,3.954014,-0.67369443,-0.005412256,-0.58337355,-0.9577308,4.027921,1.8459429,2.8929186,1
-0.5364573,5.748061,-0.12903374,2.6112556,3.9252276,-0.810105,3.7405035,3.8194141,2.9100714,2.084683,0.6250121,-0.8964358,1.2757909,-0.39015928,1.0301725,1.4795995,2.2232556,3.4583817,2.742674,-0.48636943,8.121692,-0.20866047,-0.3511813,0.5999711,-0.72497326,2.684798,-0.8076766,-1.1186383,-0.7063709,-0.44577837,2.5819585,1.355175,1.768802,-0.35432303,-0.38504195,3.0665948,2.3333192,-0.58398366,1.393762,2.1006572,1.9819576,3.3074837,7.3237534,0.9448837,0.32765633,-0.82602614,4.7917886,1.9650759,-0.20699936,-0.37842286,0.1371168,0.9375234,6.094314,-0.21510227,2.4503207,0.19105625,1.0215728,4.405276,5.7486243,5.3978043,1
1.2207406,2.1502044,0.15639895,3.3621366,1.1674727,1.0497564,3.2187264,1.6220092,0.37945998,-0.53096235,-0.740337,0.82724786,1.312845,0.1260157,-0.41722587,2.464215,0.5886635,3.267124,2.6286678,0.9949048,7.528011,-0.41569012,-0.068996005,-0.36602154,0.27824733,1.44719,-0.028909612,0.52602077,2.3914473,0.31237826,-0.40802583,0.547515,3.608972,0.029664647,-0.20823847,0.51701427,2.0723066,-0.098420635,0.07239344,2.7642615,0.9367901,3.6178226,3.548844,1.9663786,0.8536092,-0.3901038,1.8889949,0.36165208,0.103760585,-0.44400805,1.3103846,2.668662,5.4141884,-0.46887472,-0.11429569,0.07170358,-0.08047952,4.793713,4.1693554,2.1727498,1
0.04545886,5.0069375,0.6942906,3.9642265,3.177517,0.54253566,3.1452794,2.127792,2.398974,0.42981276,0.061271466,-0.06567242,0.39126658,-0.26768655,1.2924758,4.196917,1.2697197,3.946618,2.6074395,0.48381072,7.274552,-0.8545191,0.22442761,0.07451644,0.064518146,3.0429733,-0.4437185,0.6171074,2.0181503,-0.31533024,0.87477374,1.3391061,1.9055413,0.5309106,-0.46002352,2.9573095,3.0672727,0.09970096,1.3397295,2.7044163,0.558487,3.3806007,5.9922886,1.78545,1.670137,-0.5178199,3.4222064,1.9482718,0.06264267,-0.17785916,0.1943326,2.6777136,5.1335697,0.60781074,1.7249329,0.32231647,2.3454874,4.933416,5.2140656,4.170136,1
1.0401311,2.5961654,-0.76019067,2.3210025,1.5725108,0.47738585,2.3488138,0.90128136,-0.11908415,3.097552,-0.06566222,-0.12633052,-0.08249231,-0.52260953,0.55880296,3.9489846,2.845929,4.6542354,3.323982,0.6613844,5.881531,-0.60118306,0.109484196,-0.7037121,0.96878636,1.9164338,0.30533648,1.3112992,1.5675279,-0.6516098,0.22114891,1.9826748,4.408643,-0.22274427,-0.7850682,1.6128381,2.074013,-0.85726696,1.9665228,1.1979107,1.7224344,4.4572043,5.2522793,2.534985,0.9520371,-0.25862765,3.489647,-0.2550124,-1.0700281,-0.97311664,1.3317813,2.6409454,6.0204663,-0.9359565,0.98151594,-0.91541094,2.9801354,6.861426,4.8736253,3.6796515,1
1.07437,1.1247685,0.16294998,3.4982388,0.020850044,0.65912515,2.6033242,0.3770736,-0.29182357,-0.65990376,-0.8006698,1.4212606,-0.74665976,0.3369001,-0.17847624,3.4726455,0.0981618,2.9829674,1.1063159,0.45809194,8.848398,-0.98520774,-0.009517636,-0.6172914,0.982219,0.3705094,0.52943945,0.7331271,2.1510973,0.68068945,-0.94452316,-0.4863009,1.2582488,-0.40550232,-0.6267401,0.15090412,1.2159815,-0.37232998,-0.13041651,2.4863882,-0.25410703,1.7442801,2.880186,1.0027685,1.4849113,-0.010914322,1.0589727,-0.20545113,0.12774411,-0.41403362,0.29455078,2.7368932,4.7307105,-0.65885234,0.20276488,-0.4731371,-0.27063707,4.2555084,3.3380067,1.2955215,1
-0.27621743,2.4397619,-0.4969817,1.5423684,3.314077,-0.9300673,1.9711417,3.9848678,1.3699228,3.1612768,-0.92790914,-0.29044777,-0.7753856,-0.49666646,0.89798737,3.3493648,2.7856703,5.0088835,2.0827603,0.2965,8.961222,-0.8552882,-0.60371786,-0.297008,-0.91814566,2.3305159,-0.6460788,-0.92322975,0.07725344,-0.89356995,1.2287517,1.7103182,4.002929,-0.6196914,-0.71558106,2.122533,1.8740989,-0.67973083,2.2739978,1.1005523,1.8355834,3.662757,6.8109365,-0.63154536,-0.31470168,0.4006617,3.3459845,-0.5067105,-0.7272936,-0.6819225,1.2856255,0.28507632,6.3167796,-0.6223412,0.9791957,-1.0202674,2.2614684,5.4078474,5.0592966,4.529258,1
0.031464305,1.0741671,-1.1322165,2.4595299,0.27950123,1.0309399,3.7149074,0.5650577,-1.1059126,0.26491162,-0.96609765,0.033924602,-0.7567279,-0.30033356,0.33875015,4.766921,0.7991622,3.3457515,0.55729806,-0.1802507,9.489024,-0.36972618,-0.19014612,-0.85315543,-0.12948488,0.16928585,0.067523055,-0.6788796,-0.21550356,0.09496473,-0.9162754,-0.4022686,2.3297389,-0.6321062,-0.85019034,-0.7774152,2.6966603,-0.47690073,1.0925721,2.3471546,0.23210648,0.6201016,4.074176,2.3401933,0.5064673,-0.12229812,1.7881072,-0.64708775,-0.3841264,-0.8849378,2.024883,2.2621708,5.8279376,-1.2360705,1.1533006,-0.15731588,1.4283692,5.6305532,4.370307,2.035031,1
0.2323854,1.3740163,-0.41279957,3.6224184,1.0834122,-0.031534895,2.952124,0.36596543,-0.023504445,0.09905572,-0.66660035,0.97328013,-0.566257,-0.32794273,0.98816615,3.2982113,1.4062759,3.059381,0.5834744,-0.3675575,8.989677,-0.90706074,-0.23440677,-0.86227006,0.20931967,0.4419346,0.19209936,0.52754426,2.671151,0.38334674,-0.5324399,-0.74813443,1.1623352,-0.3847359,-0.24257027,1.0103171,2.3573675,-0.2848833,1.5104343,3.1933796,0.908651,1.2621073,2.6721091,0.7888154,1.6382703,0.04721878,0.8285163,0.19035897,0.20977731,-0.30351517,0.7259984,2.244154,4.1758018,-0.21862102,0.74389136,-0.5623595,0.7454424,4.4184637,3.5312107,2.148157,1
1.0047098,2.4902666,-0.21029703,2.0123024,0.23754583,-0.82275456,1.7467765,0.7362907,0.75538903,1.0536298,-0.83254534,-0.1288072,0.62738913,-0.13636719,0.19932747,1.2039057,0.8593269,1.7528318,1.3203378,-0.72389746,8.881769,-1.0555401,0.7995057,-0.5774329,1.7720912,1.1674649,-0.3113494,-0.41932976,1.4010227,-0.45637593,0.048905898,-0.03609844,1.8342749,-0.3825581,0.4383985,0.6182663,1.392483,-0.85499054,1.3791993,1.2850361,0.7200473,1.7811726,4.186164,0.53901035,1.4145671,-0.34500158,0.66301113,-0.12341873,-0.87211937,-0.5793417,0.77404284,2.933435,4.355036,-0.49780858,0.5404589,-0.034700725,-0.4594087,4.4116936,4.2931366,0.8352246,1
-0.561368,3.1906233,0.2507945,1.5503218,2.8001735,-0.9403019,1.7775186,3.5348263,2.5008035,2.1269264,-0.15605864,-0.07938996,1.2408617,0.31322446,1.5782167,4.7377887,1.8271977,3.6299014,1.8927206,-0.07808251,8.114853,-0.60752577,-0.35864216,-0.11684173,0.713851,2.119597,-0.749721,-0.5841047,-0.21242024,-0.6574029,2.0263035,1.7323933,1.4811076,-0.27215153,-0.8027749,2.236272,0.87654877,-0.771695,2.0063336,0.9174328,-0.051234674,1.5070705,6.6191797,-0.5190735,-0.3345427,0.26676348,3.8336048,0.836944,-0.84649783,-0.3573971,0.30358753,0.86595726,6.86052,0.31509617,2.1001372,0.34092322,2.5722694,4.6792035,4.4318104,3.3211765,1
0.19075976,6.2535386,1.5833617,2.2950213,4.251976,-0.71188617,1.9315408,3.9205923,3.7432053,3.8172815,1.0326487,-0.46637538,0.926294,-0.8855366,2.4120026,5.224158,3.279626,5.5376186,4.2630773,1.2790437,3.307913,-0.5648312,-0.2690046,1.5951065,1.7000674,4.5138288,-0.5757609,0.07945329,0.9465887,-1.0106978,3.0465333,2.9662611,4.407645,0.6164208,-1.1252353,3.9512696,2.9440932,-0.65370315,1.9175344,0.56795204,1.4696963,4.72669,7.4698696,1.6315057,0.18419497,-0.21450482,5.0565996,3.3850613,-0.99470085,-0.17271298,-0.747668,1.318397,6.965972,0.7650532,2.485221,-0.5327371,4.4512124,6.716891,6.1556487,3.842256,1
1.1780521,5.253523,1.473653,2.4590793,3.0080833,-0.16778311,1.92842,3.040375,3.0521066,3.0106862,0.64670223,1.1839117,0.6335207,-0.24399456,1.4326706,5.471411,2.9830992,5.25415,4.314127,1.8460838,3.04732,-0.18539844,-0.25988153,1.028093,0.7442811,3.7312696,-0.83236486,0.4053375,0.76505286,-0.9497675,1.9480455,2.453267,4.6279,1.3183936,-0.91244763,2.4837885,3.0455453,-0.17649977,1.4566593,1.404746,1.248566,4.4352374,5.9173226,0.5772696,0.08140882,0.25539044,5.3257794,2.8182905,-0.036085367,-0.4529904,-0.62350875,1.3663094,6.8464856,1.1602929,2.0825918,-0.25049886,3.5766432,6.4584646,5.388266,3.395979,1
0.5618992,5.640063,0.25694513,3.1358628,1.8032631,-0.3616979,2.6668322,4.4128118,3.1461735,2.9621985,-0.18864563,-0.5473437,1.9138116,-0.18777245,-0.5701882,4.312275,0.68540287,5.7302885,4.061422,1.8429004,5.488853,-0.2398082,0.14202319,1.5460136,0.10615649,3.9631977,-1.3104942,0.32903415,-0.2344749,-1.2328169,1.8276553,2.97874,5.636854,1.0845765,-0.9920613,1.9424918,3.006882,-0.27442908,0.23662284,1.8065265,1.1260538,4.816081,7.684501,1.0901446,-0.47401708,-0.21580972,6.0802507,0.72635865,-0.8927476,-0.777354,0.5105692,3.1588504,7.6401973,0.036128428,0.49914265,-0.28847188,1.0484684,6.430244,5.2684846,3.9820948,1
0.61095804,5.928246,0.57573575,2.7812276,4.2245946,-0.17260814,2.146392,3.893419,3.201563,2.9822407,0.79768854,0.26088852,0.8357675,-0.8411707,2.0233402,5.2014375,3.6723108,5.367966,3.9190872,0.62308615,5.7357073,-0.79861397,-0.2325794,1.2189342,0.017480403,4.1833534,-1.0375574,0.95167744,0.7043517,-0.897552,2.2076044,2.2107768,3.7581964,1.9087621,-0.7035521,3.582519,3.0490673,-0.33595192,2.4473207,1.7510483,1.9060364,4.855184,6.5089517,0.7191896,0.10270033,-0.043309845,5.0618258,3.1821775,0.11947402,-0.18358979,-0.62101895,1.894849,6.976774,1.3586034,2.6384559,-0.19178316,3.7119246,6.3107038,5.865363,3.5604424,1
-0.5475358,3.6165853,-0.12932125,2.5213513,3.134498,-0.7340225,3.134532,3.7011447,1.5727304,1.1591269,-0.62429917,-0.066051625,0.44937608,-0.39836395,0.8421444,2.7967224,0.8231008,4.031484,1.7235084,-0.31447387,8.057787,-0.5705945,-0.033711363,0.2801113,-0.5412005,2.2835813,-0.8041758,-0.52535945,0.4803922,-0.29542637,0.79746443,1.2771603,1.7901483,0.018985525,0.0021395774,1.1587598,1.3499212,-0.2083835,0.9509417,1.9735905,0.3586158,0.7445711,5.6812825,0.0016562433,0.0061736144,-0.25197595,3.3459625,0.7813912,0.13582014,0.04636918,0.0024798987,0.9253859,5.389056,0.5825142,0.71525943,-0.3294576,1.5738775,4.20183,3.3619103,3.9125144,1
0.058748234,2.655804,-0.07027553,4.1593776,0.76761013,1.1262589,2.870795,2.0255432,1.1833394,-0.23083757,-0.30326518,0.82889426,0.88054824,0.19369563,0.15854988,2.5705483,-0.09532567,4.3524876,2.8276424,0.9742734,6.722462,-0.050898157,-0.028631356,0.01229875,0.19653971,1.334899,-0.040294483,-0.07668558,1.1424912,-0.44607165,0.22045626,1.1971835,3.3826616,-0.20749564,-0.4125746,0.24079153,2.301122,-0.113250926,0.47774792,2.7071722,0.33624062,3.3366356,3.7388492,0.045183867,0.7826865,0.027814915,1.627946,1.409481,0.22508307,-0.44228643,1.2538865,3.1747515,5.9976563,0.081146844,-0.10493516,-0.08091402,0.7505376,5.868483,2.6354742,3.932652,1
-0.07297217,3.553077,0.7111941,1.5622826,2.0583384,-1.0056711,1.646753,2.8712194,2.321984,3.2969294,-0.7197464,-0.1414298,-0.17283188,0.18833858,1.2878367,4.526007,2.0912278,3.8049262,2.8389032,0.91434664,7.4614916,-0.54596186,-0.1443705,0.83986664,0.44958657,2.80543,-0.8162583,-0.23197602,0.010455283,-0.44884172,1.0399022,1.8938639,1.8116581,-0.29014808,-0.832448,2.3621123,1.065235,-0.4482709,1.197501,1.0587945,0.44539025,2.243007,6.5322943,-0.6781443,0.44623727,0.038892664,2.5241165,0.74125445,-0.56472725,-0.01716124,-0.6138051,0.8534216,5.2575617,0.25281787,1.3158547,-0.6163604,2.2183723,4.81027,4.777827,2.3650954,1
-0.21940948,5.8393517,1.4473177,3.2920792,4.152914,-0.11874777,2.3311362,3.346921,2.8530338,2.348361,-0.17679454,-0.45996398,0.57992154,-0.563348,2.1661856,4.4139037,3.164876,5.5107827,4.050402,1.0098342,7.4201093,-0.8154445,-0.2768686,0.9055482,-0.6938933,4.1843786,-1.0901381,0.7470703,0.41892898,-0.70480543,2.0686615,1.9561074,2.8278768,0.7700987,-0.62711656,3.4841316,2.063239,-0.08458339,1.682437,1.3864101,1.0784649,4.603037,7.410726,0.24779935,0.3275783,-0.52805305,5.2146535,2.6079257,-0.013664,-0.3343304,-0.19516364,1.7455363,6.6555767,1.3487682,2.5744205,-0.70670176,2.6745446,4.948698,5.7500334,4.801558,1
-0.34562156,5.626036,0.47827137,2.3542855,2.9336593,-0.9733519,2.4291165,3.1838167,3.5152144,1.9446409,-0.27562898,-0.5777677,0.5764076,-0.20204444,0.5275897,2.29973,0.11067276,3.524732,1.7429382,0.43938473,8.302885,-0.8395586,0.12359908,0.15238026,0.41622627,2.8110385,-0.89623094,-0.67374986,0.40239745,-0.7125618,1.4538509,2.023489,2.3843715,0.60304445,0.13149427,3.151135,1.9249171,-0.8477274,1.4055717,2.2235065,0.33853838,1.5559587,7.5076237,1.3117038,0.57616735,-0.3421412,5.037193,0.34191245,-0.7726812,-0.39448643,-0.21906985,1.5091386,4.936336,-0.4939814,0.74062854,0.19173497,0.43087003,4.5440907,5.869652,4.066773,1
1.6588626,2.328117,-0.8486211,2.1207047,1.817152,0.6656575,2.2789395,0.35867247,-0.03171302,1.7449261,-1.1303579,1.6605891,-0.07897523,-0.69364357,-0.1702033,3.4664586,2.6226149,5.5069275,4.2245507,1.3311105,7.4857035,-0.8216088,-0.26717037,-0.19122934,-0.856487,2.7035964,-0.40359905,0.9185892,2.208255,-1.0228918,-0.45843202,2.0543053,5.8267035,0.712906,-0.42145738,-0.57245964,2.6773593,-0.6346018,1.1306834,1.2775977,2.8423493,5.7016115,4.1151257,1.6661258,-0.3673798,0.11286857,4.291261,-0.24450517,-0.006599087,-0.92054385,1.9582504,2.585649,6.301629,-0.0939558,-0.38276154,-1.0638514,-0.11689907,7.2048173,5.6635213,2.6008022,1
-0.6640832,5.87134,1.1710044,2.3135092,4.36221,-0.8005697,1.5649713,4.2240047,3.6332736,3.9585683,0.09236451,-0.50441164,0.47493443,-0.93832266,2.4115803,5.9000053,3.36992,5.410447,4.4415298,0.83731294,4.1570053,-0.69343716,-0.42351753,1.0540699,1.0000926,4.1465316,-0.80046016,0.16337205,0.21153152,-0.96911293,2.975926,3.2553618,3.1585557,0.016499054,-0.97943825,4.707294,1.4448999,-0.15583324,1.943397,0.5214187,0.028129539,4.0891705,7.753616,-0.35030043,0.3848973,-0.6939566,4.7815433,2.437595,-0.876323,0.098064594,-1.0345521,0.21348652,5.9908442,0.75911665,3.1021903,-0.34654152,4.899421,5.2969904,5.972689,4.8623734,1
0.21117352,6.3489404,1.1916534,3.8773355,3.7813306,-0.37076756,3.8352394,4.3674607,3.538045,3.0507743,0.24232244,-0.6013478,0.5704,-1.1758426,0.13316843,5.0144715,1.5535876,5.9539585,4.5557127,2.47154,4.301648,0.40386045,-0.31260902,1.7865958,0.7557622,4.6997485,-1.2356712,0.14026585,1.6615882,-1.2405978,2.5286553,3.2681465,5.4828463,1.5085633,-0.99263686,3.5009837,3.1920023,0.10233778,-0.12143023,1.0860757,0.75335604,4.566613,7.7138686,1.2932249,-0.03716362,-0.20589375,6.3097177,1.8360225,-0.100343354,0.047909886,-1.2094848,1.60288,6.883924,-0.22912759,1.3709067,-0.8609441,1.4281092,6.670294,5.9181423,4.850904,1
0.069850415,5.5119085,0.5328795,2.024667,2.0702746,-0.5058104,2.6144767,3.558761,2.3204381,2.6985264,-0.38444,0.063102804,0.35307834,-0.008090501,1.5167027,4.4489317,2.1000943,3.415612,2.9868805,0.03328641,7.056817,-0.3958187,-0.1023005,1.0873251,0.54183304,3.2246244,-1.0762415,-0.20193103,0.6600686,-0.931164,1.6709219,1.9100833,3.1432538,0.7880755,-0.07458424,1.7959071,2.2372458,-0.36572146,1.9340807,1.7932312,0.48568004,1.9005316,6.3015933,-0.4109867,0.09455549,-0.10739269,4.7720466,1.6533389,-0.60890937,-0.12254195,-0.7512891,0.8104557,6.268272,1.5561467,1.3932004,-0.1329974,2.5556629,5.690483,5.1900587,2.6792352,1
